strategy text;item
Am Abend vor dem Schlafengehen spiele ich die Situation neu ab.;6
Neue Arbeiten besser machen;6
Kollegen um Hilfe fragen;6
Ablenkung;6
Erfolg bei neuer Arbeit anstreben;6
Abwarten;6
Chef für Vertrauen bedanken;6
Gespräch mit Kleinen führen: Was kann ich besser machen?;6
Musik hören;6
Traurigkeit zulassen u. reflektieren was besser gemacht werden kann;6
Vertrauen in Chef u. seine Erfahrung setzen;6
Versuchen realistisch an die Sache heranzugehen, man kann nie jedem Klienten helfen;6
sich mit Teamkollegen austauschen um sicherzugehen;6
Supervision;6
Mit Freunde unterhalten über eigene Empfindungen;6
versuchen Wissen anzueignen;6
Ich frage meinen Chef, wie ich mich verhalten soll;6
Ich rede mit jemandem darüber;6
Ich suche mir einen neuen Klienten, bei dem ich eine zufriedenstellend Leitung aufbringe;6
Ich informiere mich über ähl. Fälle;6
Ich erkenne und würdige meine Stärken & Fähigkeiten;6
Ich schlafe einen Nacht darüber;6
Ich lerne aus der Situation;6
Gespräch mit Klient suchen;6
Sich außerhalb der Arbeit ablenken;6
Kleinen an Kollegen abgeben;6
Spa Tag;6
Liste mit Selbstverbesserung vornehmen;6
Auf positve vergangene Klientenfeedbacks konzentrieren ;6
weinen;6
mit Chef sprechen;6
anderen Kunden bedienen;6
weiter machen;6
nicht darauf fixieren;6
der Mensch muss wohl seltsam sein;6
mich bei Kollegen beschweren;6
versuchen das nicht an sich rankommen zu lassen;6
ehrliche Kritik fordern Jobwechsel?;6
ablenken;6
an nettere Kunden denken;6
spazieren gehen;6
emotionen bewusst rauslassen;6
Kunden ansprechen;6
den Klienten an eine/n Kollegin/Kollege weitergeben;6
den Kleinen darauf anzusprechen & eine Lösung probieren zu finden;6
ignorieren;6
für den Klient weniger Zeit einplanen;6
Versuchen die eigenen „Fehler“ zu erkennen;6
adere Kollegen um Feedback bitten;6
den Klienten zur Rede stellen;6
den Klienten nicht allzu wichtig nehmen > versuchen, Vorfall hinter sich zu lassen;6
Arbeitsweise ändern;6
den Chef bitten, mit dem Klienten zu reden;6
den betreffenden Klienten an anderen Kollegen abgeben;6
Ich versuche, meine Leistungen zu verbessern;6
Ich suche einen anderen Arbeitsbereich;6
Ich sage mir, dass der Klient besonders schwierig war;6
Ich spreche den Klienten darauf an;6
Ich ärgere mich über die verlorene Zeit;6
Ich versuche nicht niedergeschlagen zu sein und muntere mich mit für mich wichtige Dinge auf;6
ich überlege, was ich noch besser machen kann bei dem Klienten;6
ich bin mir nicht sicher, ob der Chef mich „anlügt“;6
vielleicht sollte der Klient Therapeut wechseln;6
Ablenkung suchen;6
mit jemandem reden;6
Klient nach konstruktiver Kritik fragen;6
sich beim nächsten Mal mehr anstrengen;6
sich von Freunden o.ä. aufmuntern lassen;6
Ich denke an andere Stärken, die ich ausserhalb der Arbeit habe;6
Ich sage mir „das ist nur einer von vielen Klienten“ und relativiere seine Meinung;6
Ich spreche den Kleinen an & bitte um konstruktive Kritik & verbessere mich;6
Ich tue mir etwas gutes (Baden, Essen…);6
Ich spreche mit einem Freund;6
Ich tausche mich mit Arbeitskollegen aus, die möglicherweise gleiche Erfahrungen gemacht haben;6
spreche mit Freunden;6
spreche nochmal mit dem Chef;6
mache Sport, um mich abzulenken;6
versuche an etwas anderes zu denken;6
versuche mich auf den nächsten Klienten zu konzentrieren;6
Eis essen/Essen;6
versuche es beim nächsten Mal besser zu machen;6
lästere über den Klienten bei Freunden;6
versuche es zu vergessen;6
den Chef trotzdem nach Feedback & Verbesserungsvorschlägen fragen;6
sich bei Freunden über den Klienten aufregen;6
sich mit Freunden ablenken;6
sich auf andere Projekte zu konzentrieren;6
sich an gut gelungene Projekte erinnern;6
froh sein den schwierigen Klienten los zu sein;6
darauf besinnen, dass Chef hinter einem steht & Arbeit gut war;6
sich versuchen abzulenken;6
einmal mit anderen darüber sprechen und es dann vergessen;6
daran denken, dass jeder mal Probleme mit schwierigen Klienten hat;6
an alle bisher zufrieden gestellten Klienten erinnern;6
sich selbst aufzeigen, dass Bestes gegeben & keine weiteren Möglichkeiten gehabt;6
Ich vertraue auf meine Leistung;6
Ich sage meinem Chef wie ich mich fühle;6
Ich gebe den Klienten ab;6
Ich frage den Klienten, was ich besser machen kann;6
Dich selbst fragen was ihn zum schwierigen Klienten gemacht hat;6
Ihn vergessen - an morgen denken;6
Schwierige Klienten in Zukunft ablehnen;6
detailliertes Feedback vom Chef anfordern;6
Handlungsspielraum mit Chef eruieren;6
Meditieren;6
Rückblick auf eigene Kompetenz;6
Training im Umgang mit schwierigen Klienten;6
Abwägen des Inputs für die Arbeit/des Jobs an sich;6
Ich werde härter arbeiten als zuvor;6
Ich bemühe mich, besser zu werden;6
Ich versuche, dass was mein Chef mir versichert hat, noch einmal zu verstehen, um mich besser zu fühlen;6
Ich lenke mich ab;6
Ich bemühe mich, Kritik nicht immer ernst zu nehmen & zu ignorieren;6
Ich teile dem Chef meinen Unmut mit.;6
Ich distanziere mich von der Bewertung des Klienten.;6
Ich esse etwas Gutes.;6
Ich analysiere die Kritiken ohne sie zu Herzen zu nehmen.;6
Ich lenke mich ab, mache Freizeit/Sport;6
Beschwere mich darüber bei Freunden;6
Versuche herauszufinden, was meinen Klienten stört;6
Ich akzeptiere, dass nicht jeder mit jedem kann und versuche einfach mein bestes zu geben;6
Ich rufe mir andere Klienten in Erinnerung zu rufen, die zufrieden waren;6
Ich verdränge es;6
Mehr informieren, weiterbilden;6
Mit anderen Kollegen austauschen;6
Rational betrachten;6
Reflektieren, woran hapert es;6
Tief durchatmen, Augen schließen;6
an etwas Schönes denken;6
Essen gehen;6
Reden mit Kollegen;6
Freundin anrufen;6
Pause machen;6
Kurz an die frische Luft gehen;6
Schönen Termin am Wochenende ausmachen;6
An was Schönes denken;6
Klienten anrufen, Problem besprechen;6
versuchen, mit Klient Gründe seiner Beschwerde zu ergründen;6
Kleine ignorieren;6
Spaziergang in der Natur;6
mit Kolleg*innen besprechen;6
auf die Aussage vom Chef vertrauen;6
sich mit anderen Aufgaben beschäftigen;6
den schwierigen Klienten gedanklich vergessen;6
auf Arbeiten konzentieren, die man in der Vergangenheit schneller erledigen konnte;6
der Situation die Schuld geben, nicht sich selbst;6
Ich esse viel Schokoeis.;6
Ich prüfe, ob ich etwas hätte anders machen können.;6
Ich spreche mit einer guten Kollegin.;6
Ich stürze mich in Arbeit.;6
Ich mache nach Feierabend etwas, das Spass macht.;6
Ich rede mit einer Kollegin, die selbst schon derartiges erlebt hat.;6
Ich erinnere mich bewusst an bessere Klienten, die mich gelobt haben.;6
Ich spreche mit meinem Chef darüber, wie ich künftig besser mit schwierigen Kleinen umgehen kann;6
Ich spiele mit meinem Freund und konzentriere mich auf sein Lob.;6
Ich mache einen Filmabend mit einer Freundin;6
Ich mache eine Tätigkeit, die ich gut kann (z.B. Backen);6
Ich gebe den Kleinen ab;6
Ich frage nach dem Grund;6
Ich erkundige mich beim Chef, was der Klient gesagt hat;6
Ich zweifle an meinen Fähigkeiten;6
Ich glaube an mein Können und fühle mich durch die Rückmeldung vom Chef bestärkt;6
Ich erinner mich an die Klienten, denen ich helfen konnte;6
Ich lasse den Frust bei Freunden heraus;6
Sport;6
gutes essen;6
Mit Freunden feiern;6
über den Kunden mit Freunden lästern;6
sich sagen, dass der Kunde einfach schwierig war;6
ich verlasse mich auf das Wort meines Chefs;6
ich rede mit meinen Freunden über die Situation;6
ich gehe nocheinmal die ganze Situation durch, um mir zu versichern, dass ich gut gearbeitet habe;6
ich vergesse den Klienten;6
ich halte nichts von dem Klienten;6
Ich versuche, mich schnell von dem letzten Fall abzuwenden und mich auf den nächsten Klienten zu konzentrieren;6
Ich verarbeite meine Enttäuschung bei einem Spaziergang/beim Skaten;6
Ich sage mir, dass man es nicht jedem Menschen recht machen kann;6
Denke mir die Meinung vom Chef ist wichtiger, auch wenn mich belastet.;6
Frag ihn mal was ihm nicht gepasst hat, vielleicht wird’s ja noch.;6
Ich rede mit Menschen darüber und schaue was sie meinen.;6
Beginn meine Leistung selbst zu beurteilen, auch wenn mir nichts bringt.;6
Versuchen Klienten zu vergessen, und auf Meinung des Chefs hören;6
Beim nächsten Klienten mehr Einsatz zeigen, um sich Bestätigung zu holen;6
Tag mit Freunden/Familie ausklingen lassen;6
Musik/Videospiele;6
mich mit Freunden zum Tee trinken treffen;6
im Zukunft mit leichteren Klienten arbeiten;6
mit meinen Kollegen reden;6
versuchen es zu vergessen;6
mein Haustier streicheln;6
Musik;6
Mache mir nichts daraus und glaube meinem Chef.;6
Habe nichts falsch gemacht also keinen Grund traurig zu sein.;6
Mit dem Chef über diesen Vorfall reden (hatte sicher auch die Erfahrung);6
Mir meine Stärken vor Augen halten;6
Diesen Fall einfach ignorieren (Oft ist man das Ablassventil anderer);6
Abwiegen warum der Klient so denkt.;6
Kurz Pause machen;6
Ich frage ihn nach Verbesserungsvorschläge;6
Ich nehme es nicht persönlich, weil der Klient vielleicht einen schlechten Tag hatte;6
Ich versuche mich zu verbessern, wenn der Klient gut Vorschläge macht.;6
Ich frage meinen Chef nach Verbesserungsvorschlägen;6
Kritik von Klient nicht überdenken;6
nicht mehr darüber nachdenken;6
mit Chef darüber reden;6
mit Freunden u. Familie reden;6
bei Klienten entschuldigen und Situation erklären;6
mit Mitarbeitern reden;6
Spazieren gehen, klaren Kopf bekommen;6
Beruhigen;6
sich auf positives Feedback fokussieren;6
mir klar machen, dass ich nichts besser machen konnte;6
das passiert jedem mal;6
an meine guten Leistungen denken;6
an was anderes denken;6
„ändern kann man’s eh nicht mehr“;6
überlegen, was so schwierig war;6
Ich werde mich verkriechen und erst einmal weinen.;6
Ich atme tief ein und aus und versuche mich zu beruhigen;6
Ich rede mir ein dass es nicht an mir lag und dass der Klient einfach schwierig ist;6
Ich versuche die Situation zu ignorieren;6
Ich versuche mich von der Situation abzulenken;6
Ich denke daran, dass alles gut werden wird;6
Ich versuche mir vorzunehmen, mich in Zukunft weiter zu bessern;6
Freunden von Feedback des Chefs erzählen;6
Andere/neue Klienten: freundlicher? bessere Zusammenarbeit (blöden Klienten überdecken);6
Anderweitige Aktivität in der man gut ist;6
Ich überprüfe meine vorherigen Leistungen darauf, ob ich zufrieden mit ihnen bin;6
Ich informiere mich über den Kunden bei Kollegen, ob es sich oft beschwert;6
Ich arbeite in Zukunft härter;6
Ich mache unbeirrt weiter, mein Chef hat recht, Ich frage mich, ob ich nur traurig bin, weil es viel Zeit in Anspruch genommen hat oder ob ich es m;6
Ich lass das nicht an mich heran.;6
Ich ignoriere es, weil ich weiss, dass ich gut war.;6
Ich sehe es einf. als „schwierige Person“.;6
Ich sage mir selbst, dass ich getan habe, was ich konnte.;6
Ich werde diese Person in Zukunft einfach „nicht mehr so ernst nehmen“.;6
Ich überlege mir eine Strategie, mit dieser Person umzugehen.;6
Ich versuche an Klienten zu denken, die mit meiner Leistung zufrieden waren;6
Ich sage mir, dass mein Chef keinen Grund hat mich anzulügen;6
Ich spreche mit Freunden/Verwandten über die Situation;6
Ich denke über alles nach was mich an dem Klienten gestört hat, bis die Traurigkeit zu Wut wird & ich ihm die Schuld geben kann;6
ich suche das Gespräch mit dem Kleinen, um die Situation zu entschärfen;6
ich höre sofort mit meiner Arbeit auf;6
ich gebe den Klienten ab;6
ich wechsle den Job;6
ich beschwere mich beim Chef, dass ich durch den geringen Lohn nicht genug Motivation bekomme;6
ich habe Selbstzweifel;6
ich mache weiter wie bisher;6
ich führe ein sehr ernstes Gespräch mit dem Klienten;6
ich suche das Gespräch mit dem Klienten und frage ihn, welche Besserungen er sich wünscht;6
Klient nicht ernst nehmen;6
versuchen beim Nächsten besser zu sein;6
Ablenkung;6
über Leistung nachdenken/reflektieren;6
weinen;6
bei Freunden/Vertrauten beschweren;6
versuchen Selbstbewusst zu sein;6
Vertrauen in eigene Leistung;6
weiter arbeiten & versuchen zu vergessen;6
Mit einem Kollegen über den Klienten reden.;6
Mit meinem Chef die Arbeit nochmal detaillierter bereden.;6
Mir einen schönen Abend/schönes Wochenende machen.;6
Mir meine bisherigen Leistungen in Erinnerung rufen.;6
Mit einer Freundin treffen und darüber reden.;6
Mich mit Freunden ablenken.;6
Mich auf neue Projekte konzentrieren.;6
Überlegen, was den Klienten gestört haben könnte.;6
Versuchen in Zukunft bessere Kommunikation mit Kunde zu haben.;6
mit dem Chef reden;6
mit dem Klienten reden;6
sich davon überzeugen, dass die Leistung gut war;6
sich ablenken;6
sich über den Klienten beschweren;6
keine schwierigen Klienten mehr annehmen;6
mit Freunden reden und alles von der Seele sprechen;6
Chef fragen ob/wie ich mich verbessern kann;6
Klient fragen warum er sich beschwert;6
mit Klient über Lösungswege sprechen;6
einsehen, dass man sein Bestes gegeben hat;6
mir selbst die Schuld geben, dass ich nicht gut genug bin;6
dem Klienten die Meinung sagen, dass man sich bemüht hat;6
bei dem Klienten entschuldigen;6
ich warte auf den morgigen Tag;6
ich nehme ein entspannendes Beruhigungsbad;6
ich schaue mir einen lustigen Film an;6
ich hoffe auf nettere Kunden beim nächsten Mal;6
ich übernehme in Zukunft andere Fälle, die mir sympathischer sind;6
ich beruhige mich damit, dass mein Chef zufrieden ist;6
ich esse ein Eis;6
ich gehe joggen;6
den Worten des Chefs vertrauen;6
versuchen in Zukunft besser zu sein;6
„solche Klienten gibt es immer“;6
mir nach der Arbeit einen schönen Abend machen;6
über die Situation mit einem guten Freund reden;6
danach etwas machen, das Spass macht;6
mir gut zureden;6
Kollegen um ihre Meinung fragen;6
Zum Therapeuten gehen;6
sich auf die Bestätigung vom Chef fokussieren;6
Mit Arbeitskollegen sprechen;6
Mit Freunden sprechen;6
Mit dem Klienten noch einmal ruhig von vorne beginnen;6
Weiterbildungen machen;6
Kündigen + neuen Job suchen;6
Den Klienten an einen Kollegen vermitteln;6
Die Situation zu reflektieren und nicht zu nah an mich herantreten zu lassen;6
Auf die Sicherheit meines Chefs vertrauen;6
Mit FreundInnen über meine Niedergeschlagenheit reden;6
Verstehen, dass ich nicht jedem/jeder gefallen kann.;6
Kritik gehört im Arbeitsleben auch dazu, aber Differenzen sind einfach mal da stehen zu lassen;6
Ich spreche mit Freunden/Familie über meine Gefühle.;6
Ich versuche mich selbst mit einer Kleinigkeit zu „belohnen“;6
Ich lenke mich ab, denke an bessere Leistungen aus der Vergangenheit.;6
Ich erinnere mich daran, dass zwischenmenschlich eben einfach manchmal Probleme auftreten können.;6
Ich spreche mit Kollegen über den Vorfall.;6
Nach der Arbeit tue ich mir etwas gutes.;6
Ich versuche zu analysieren, was schiefgegangen ist.;6
Sage mir Klient = Trottel;6
Hole m. pos. Meinungen zufriedener Klienten ein;6
Verdrängung, weitermachen wie bisher;6
Spreche m. Klient, versuche deine Sicht u. Gründe zu verstehen;6
Nehmen f. längere Zeit Urlaub > weg von Arbeit;6
Spreche m. Kollegen, stelle Klient mögl. schlecht dar;6
rufe meine beste Freundin an;6
bestell mir was zu Essen;6
gehe shoppen;6
lass mir ein Bad ein;6
schau mir die Arbeit noch einmal genau durch;6
bestärke mich selbst alles richtig gemacht zu haben;6
rede erneut mit dem Chef;6
kontaktiere den Klienten;6
betrinke mich;6
rede mit meinen Eltern;6
rede mit Arbeitskollegen;6
kündige;6
versuche rauszufinden warum;6
Gespräch zum Klient suchen;6
Erneut Gespräch mit Chef;6
Schulungen/Fortbildungen;6
Auf den Grund gehen warum Klient sich beschwert hat;6
Ablenkung durch Freunde/Freizeit;6
Umschulung/Berufswahl überdenken;6
Versuchen mit der Sache abzuschliessen;6
An andere Klienten erinnern, die zufrieden waren;6
Ich mach mir keinen Kopf darüber;6
Ich stelle eine Liste auf, was ich falsch gemacht haben könnte.;6
Ich entschuldige mich nächstes mal bei ihm/ihr und hoffe auf Frieden;6
Ich bitte meinen Chef um eine Schulung (Customer Relationship);6
Ich versuche mir selbst klar zu machen, dass ich mein bestes gegeben habe.;6
Ich versuche mir darüber im klaren zu sein, dass es immer Menschen gibt, die etwas auszusetzen haben.;6
Ich suche das Gespräch mit meinem Chef um zu erfahren, wo meine Fehler liegen.;6
Ich versuche stolz auf mich zu sein, mit einem schwierigen Kunden professionell umgegangen zu sein.;6
Klient zur Rede stellen (welche Probleme?);6
nächstes Mal mehr mit Klient kommunizieren vornehmen;6
über Kojen aufregen/auskotzen;6
Chef um Beistand bitten;6
